time_index,pair,correlation
1,log_gold_usd_ret-log_gold_inr_real_ret,0.2034185494484589
1,log_usd_inr_ret-inflation_india,0.21754087824862467
1,log_usd_inr_ret-inflation_usa,-0.4667318793151566
1,log_usd_inr_ret-log_oil_inr_ret,-0.555080406765987
1,log_usd_inr_ret-log_gold_inr_ret,0.639945866890199
1,log_usd_inr_ret-log_cpi_india,0.4138711992279653
1,log_usd_inr_ret-log_cpi_usa,-0.22330650985585082
1,log_usd_inr_ret-log_oil_usd_real_ret,-0.558412571745063
1,log_usd_inr_ret-log_gold_usd_real_ret,-0.21972484284038124
1,log_usd_inr_ret-log_usd_inr_real_ret,-0.2704901200617928
1,log_usd_inr_ret-log_oil_inr_real_ret,-0.4142322125929838
1,log_usd_inr_ret-log_gold_inr_real_ret,-0.2697377126378018
1,inflation_india-inflation_usa,-0.25058556523200354
1,inflation_india-log_oil_inr_ret,0.20219833401237045
1,inflation_india-log_gold_inr_ret,0.04885593962414249
1,inflation_india-log_cpi_india,0.8017470834355973
1,inflation_india-log_cpi_usa,0.5646711568939923
1,inflation_india-log_oil_usd_real_ret,-0.9026357367011085
1,inflation_india-log_gold_usd_real_ret,-0.987028928980252
1,inflation_india-log_usd_inr_real_ret,-0.9328833036460701
1,inflation_india-log_oil_inr_real_ret,-0.9324915341922242
1,inflation_india-log_gold_inr_real_ret,-0.9821452185352018
1,inflation_usa-log_oil_inr_ret,0.7721303929236927
1,inflation_usa-log_gold_inr_ret,-0.42988718410138954
1,inflation_usa-log_cpi_india,-0.7643135169776734
1,inflation_usa-log_cpi_usa,0.6366522632539271
1,inflation_usa-log_oil_usd_real_ret,0.5382523327718975
1,inflation_usa-log_gold_usd_real_ret,0.1944609191072176
1,inflation_usa-log_usd_inr_real_ret,0.5708336014269919
1,inflation_usa-log_oil_inr_real_ret,0.568206404697717
1,inflation_usa-log_gold_inr_real_ret,0.4160315054605505
1,log_oil_inr_ret-log_gold_inr_ret,-0.7950874699088404
1,log_oil_inr_ret-log_cpi_india,-0.2750217443460735
1,log_oil_inr_ret-log_cpi_usa,0.8742960315180981
1,log_oil_inr_ret-log_oil_usd_real_ret,0.21150053094638077
1,log_oil_inr_ret-log_gold_usd_real_ret,-0.2970081354652071
1,log_oil_inr_ret-log_usd_inr_real_ret,0.08558562558728727
1,log_oil_inr_ret-log_oil_inr_real_ret,0.1554516896865353
1,log_oil_inr_ret-log_gold_inr_real_ret,-0.08116656829407358
1,log_gold_inr_ret-log_cpi_india,0.18440382463482063
1,log_gold_inr_ret-log_cpi_usa,-0.46075415706871614
1,log_gold_inr_ret-log_oil_usd_real_ret,-0.4066780825262799
1,log_gold_inr_ret-log_gold_usd_real_ret,0.06880299714596995
1,log_gold_inr_ret-log_usd_inr_real_ret,-0.15487392670657368
1,log_gold_inr_ret-log_oil_inr_real_ret,-0.28792681952797855
1,log_gold_inr_ret-log_gold_inr_real_ret,-0.06507796202108063
1,log_cpi_india-log_cpi_usa,0.010377720432109069
1,log_cpi_india-log_oil_usd_real_ret,-0.8917784024108832
1,log_cpi_india-log_gold_usd_real_ret,-0.7792720139531182
1,log_cpi_india-log_usd_inr_real_ret,-0.9503976528943274
1,log_cpi_india-log_oil_inr_real_ret,-0.9377936420085422
1,log_cpi_india-log_gold_inr_real_ret,-0.8985058500499234
1,log_cpi_usa-log_oil_usd_real_ret,-0.2259062153175111
1,log_cpi_usa-log_gold_usd_real_ret,-0.6287146085471919
1,log_cpi_usa-log_usd_inr_real_ret,-0.24587975054761094
1,log_cpi_usa-log_oil_inr_real_ret,-0.23433722135926388
1,log_cpi_usa-log_gold_inr_real_ret,-0.4256333352615347
1,log_oil_usd_real_ret-log_gold_usd_real_ret,0.8630008789254535
1,log_oil_usd_real_ret-log_usd_inr_real_ret,0.9317345686082399
1,log_oil_usd_real_ret-log_oil_inr_real_ret,0.9813077935164426
1,log_oil_usd_real_ret-log_gold_inr_real_ret,0.9295737288648065
1,log_gold_usd_real_ret-log_usd_inr_real_ret,0.8976772634046912
1,log_gold_usd_real_ret-log_oil_inr_real_ret,0.892743425162424
1,log_gold_usd_real_ret-log_gold_inr_real_ret,0.9686173030757692
1,log_usd_inr_real_ret-log_oil_inr_real_ret,0.9840810492061605
1,log_usd_inr_real_ret-log_gold_inr_real_ret,0.9787970644169954
1,log_oil_inr_real_ret-log_gold_inr_real_ret,0.9700899316509928
2,log_oil_usd_ret-log_gold_usd_ret,0.0815545110816669
2,log_oil_usd_ret-log_usd_inr_ret,-0.5606208880006758
2,log_oil_usd_ret-inflation_india,0.1873622136405817
2,log_oil_usd_ret-inflation_usa,0.6497626789370672
2,log_oil_usd_ret-log_oil_inr_ret,0.8570452226876574
2,log_oil_usd_ret-log_gold_inr_ret,-0.671592350366554
2,log_oil_usd_ret-log_cpi_india,-0.18460877951310528
2,log_oil_usd_ret-log_cpi_usa,0.6361199971314179
2,log_oil_usd_ret-log_oil_usd_real_ret,0.213190409930445
2,log_oil_usd_ret-log_gold_usd_real_ret,-0.18692520122073947
2,log_oil_usd_ret-log_usd_inr_real_ret,-0.03471972081954756
2,log_oil_usd_ret-log_oil_inr_real_ret,0.09033463408524114
2,log_oil_usd_ret-log_gold_inr_real_ret,-0.0936634776862197
2,log_gold_usd_ret-log_usd_inr_ret,-0.6511154512305446
2,log_gold_usd_ret-inflation_india,-0.24000030324763102
2,log_gold_usd_ret-inflation_usa,0.600622340899437
2,log_gold_usd_ret-log_oil_inr_ret,-0.3114663248492764
2,log_gold_usd_ret-log_gold_inr_ret,-0.05337056620662052
2,log_gold_usd_ret-log_cpi_india,-0.7009457644138133
2,log_gold_usd_ret-log_cpi_usa,-0.41516472942577387
2,log_gold_usd_ret-log_oil_usd_real_ret,0.19851804218566002
2,log_gold_usd_ret-log_gold_usd_real_ret,0.3113037899058758
2,log_gold_usd_ret-log_usd_inr_real_ret,0.3292070398306165
2,log_gold_usd_ret-log_oil_inr_real_ret,0.2565842218842942
2,log_gold_usd_ret-log_gold_inr_real_ret,0.3291323946314798
2,log_usd_inr_ret-inflation_india,-0.10254541091016355
2,log_usd_inr_ret-inflation_usa,-0.4047581479082195
2,log_usd_inr_ret-log_oil_inr_ret,-0.05410254216460107
2,log_usd_inr_ret-log_gold_inr_ret,0.7921715597676536
2,log_usd_inr_ret-log_cpi_india,0.2724759660609433
2,log_usd_inr_ret-log_cpi_usa,0.21930290696657898
2,log_usd_inr_ret-log_oil_usd_real_ret,-0.06960344102582118
2,log_usd_inr_ret-log_gold_usd_real_ret,0.05762803255382849
2,log_usd_inr_ret-log_usd_inr_real_ret,0.0948799840271256
2,log_usd_inr_ret-log_oil_inr_real_ret,0.024296060582844715
2,log_usd_inr_ret-log_gold_inr_real_ret,0.06402016090518516
2,inflation_india-inflation_usa,-0.10062642680555837
2,inflation_india-log_oil_inr_ret,0.18053263907343212
2,inflation_india-log_gold_inr_ret,-0.29535580878425316
2,inflation_india-log_cpi_india,0.7567359349886109
2,inflation_india-log_cpi_usa,0.3968278480924295
2,inflation_india-log_oil_usd_real_ret,-0.9168949061809829
2,inflation_india-log_gold_usd_real_ret,-0.9971876359143393
2,inflation_india-log_usd_inr_real_ret,-0.9552416694282458
2,inflation_india-log_oil_inr_real_ret,-0.952304721562434
2,inflation_india-log_gold_inr_real_ret,-0.984366826743506
2,inflation_usa-log_oil_inr_ret,0.5273494972633703
2,inflation_usa-log_gold_inr_ret,-0.04762560914880844
2,inflation_usa-log_cpi_india,-0.692624866299901
2,inflation_usa-log_cpi_usa,0.44727013841073343
2,inflation_usa-log_oil_usd_real_ret,0.32614944652099137
2,inflation_usa-log_gold_usd_real_ret,0.1405427861627598
2,inflation_usa-log_usd_inr_real_ret,0.3645716683772704
2,inflation_usa-log_oil_inr_real_ret,0.3481581085723124
2,inflation_usa-log_gold_inr_real_ret,0.2690083552326229
2,log_oil_inr_ret-log_gold_inr_ret,-0.32046594844059434
2,log_oil_inr_ret-log_cpi_india,-0.03798150107466841
2,log_oil_inr_ret-log_cpi_usa,0.908524776441276
2,log_oil_inr_ret-log_oil_usd_real_ret,0.19550393053213824
2,log_oil_inr_ret-log_gold_usd_real_ret,-0.20788854775973117
2,log_oil_inr_ret-log_usd_inr_real_ret,-0.0010010672223840808
2,log_oil_inr_ret-log_oil_inr_real_ret,0.10551140426745559
2,log_oil_inr_ret-log_gold_inr_real_ret,-0.09158146139018612
2,log_gold_inr_ret-log_cpi_india,-0.18519386887672395
2,log_gold_inr_ret-log_cpi_usa,-0.03321574108103728
2,log_gold_inr_ret-log_oil_usd_real_ret,0.035443910144780544
2,log_gold_inr_ret-log_gold_usd_real_ret,0.29433070486144686
2,log_gold_inr_ret-log_usd_inr_real_ret,0.3606583839259363
2,log_gold_inr_ret-log_oil_inr_real_ret,0.2069702821418892
2,log_gold_inr_ret-log_gold_inr_real_ret,0.3182050264446155
2,log_cpi_india-log_cpi_usa,0.15490046840995306
2,log_cpi_india-log_oil_usd_real_ret,-0.7896601959635624
2,log_cpi_india-log_gold_usd_real_ret,-0.7927959323329401
2,log_cpi_india-log_usd_inr_real_ret,-0.8783158995956863
2,log_cpi_india-log_oil_inr_real_ret,-0.843959070484779
2,log_cpi_india-log_gold_inr_real_ret,-0.8505132517741959
2,log_cpi_usa-log_oil_usd_real_ret,-0.10324186513048489
2,log_cpi_usa-log_gold_usd_real_ret,-0.42380379337922625
2,log_cpi_usa-log_usd_inr_real_ret,-0.18638858422794954
2,log_cpi_usa-log_oil_inr_real_ret,-0.13876314681268778
2,log_cpi_usa-log_gold_inr_real_ret,-0.298985490943615
2,log_oil_usd_real_ret-log_gold_usd_real_ret,0.9087234756821508
2,log_oil_usd_real_ret-log_usd_inr_real_ret,0.9295152868576533
2,log_oil_usd_real_ret-log_oil_inr_real_ret,0.982294406787375
2,log_oil_usd_real_ret-log_gold_inr_real_ret,0.93370815053625
2,log_gold_usd_real_ret-log_usd_inr_real_ret,0.9598976320138677
2,log_gold_usd_real_ret-log_oil_inr_real_ret,0.9496273476672096
2,log_gold_usd_real_ret-log_gold_inr_real_ret,0.9884266245636883
2,log_usd_inr_real_ret-log_oil_inr_real_ret,0.9819587423297781
2,log_usd_inr_real_ret-log_gold_inr_real_ret,0.9910718779093011
2,log_oil_inr_real_ret-log_gold_inr_real_ret,0.9788103209988318
3,log_oil_usd_ret-log_gold_usd_ret,0.0885074952742135
3,log_oil_usd_ret-log_usd_inr_ret,-0.802772815606957
3,log_oil_usd_ret-inflation_india,-0.07434724460295188
3,log_oil_usd_ret-inflation_usa,0.4538750840239278
3,log_oil_usd_ret-log_oil_inr_ret,0.23826269594177338
3,log_oil_usd_ret-log_gold_inr_ret,-0.9337928779504568
3,log_oil_usd_ret-log_cpi_india,0.028299876171264247
3,log_oil_usd_ret-log_cpi_usa,-0.639247623092696
3,log_oil_usd_ret-log_oil_usd_real_ret,0.2849937351137643
3,log_oil_usd_ret-log_gold_usd_real_ret,0.08128480374473238
3,log_oil_usd_ret-log_usd_inr_real_ret,0.05156404692531345
3,log_oil_usd_ret-log_oil_inr_real_ret,0.17118896392480584
3,log_oil_usd_ret-log_gold_inr_real_ret,0.07457884180473191
3,log_gold_usd_ret-log_usd_inr_ret,-0.5861937223974033
3,log_gold_usd_ret-inflation_india,-0.2566751308574598
3,log_gold_usd_ret-inflation_usa,0.6180003236672678
3,log_gold_usd_ret-log_oil_inr_ret,-0.8313234623037241
3,log_gold_usd_ret-log_gold_inr_ret,-0.03527406785988869
3,log_gold_usd_ret-log_cpi_india,-0.7069636628910533
3,log_gold_usd_ret-log_cpi_usa,-0.7275152339646754
3,log_gold_usd_ret-log_oil_usd_real_ret,0.1927229299566835
3,log_gold_usd_ret-log_gold_usd_real_ret,0.3301449409472658
3,log_gold_usd_ret-log_usd_inr_real_ret,0.3293919523757555
3,log_gold_usd_ret-log_oil_inr_real_ret,0.25278908488571816
3,log_gold_usd_ret-log_gold_inr_real_ret,0.33570217441886724
3,log_usd_inr_ret-inflation_india,-0.015710004769499276
3,log_usd_inr_ret-inflation_usa,-0.4989716957177281
3,log_usd_inr_ret-log_oil_inr_ret,0.38720196148154895
3,log_usd_inr_ret-log_gold_inr_ret,0.8299714798392543
3,log_usd_inr_ret-log_cpi_india,0.1724374690979173
3,log_usd_inr_ret-log_cpi_usa,0.9050475738641339
3,log_usd_inr_ret-log_oil_usd_real_ret,-0.11246229337655031
3,log_usd_inr_ret-log_gold_usd_real_ret,-0.030432035870925727
3,log_usd_inr_ret-log_usd_inr_real_ret,0.029144360658709623
3,log_usd_inr_ret-log_oil_inr_real_ret,-0.03417694775390735
3,log_usd_inr_ret-log_gold_inr_real_ret,-0.009245675669677303
3,inflation_india-inflation_usa,-0.306747170282947
3,inflation_india-log_oil_inr_ret,-0.0956652146063655
3,inflation_india-log_gold_inr_ret,-0.1686855641714834
3,inflation_india-log_cpi_india,0.842167443459169
3,inflation_india-log_cpi_usa,0.3446847145089599
3,inflation_india-log_oil_usd_real_ret,-0.9740640780962242
3,inflation_india-log_gold_usd_real_ret,-0.9969934934240107
3,inflation_india-log_usd_inr_real_ret,-0.9738626480031279
3,inflation_india-log_oil_inr_real_ret,-0.9878203742685708
3,inflation_india-log_gold_inr_real_ret,-0.9903341256343666
3,inflation_usa-log_oil_inr_ret,-0.11957989973398345
3,inflation_usa-log_gold_inr_ret,-0.18873721231850626
3,inflation_usa-log_cpi_india,-0.5764761687957287
3,inflation_usa-log_cpi_usa,-0.46854342318553055
3,inflation_usa-log_oil_usd_real_ret,0.35981400623330634
3,inflation_usa-log_gold_usd_real_ret,0.35599101885160606
3,inflation_usa-log_usd_inr_real_ret,0.47334515540587657
3,inflation_usa-log_oil_inr_real_ret,0.42122042970194434
3,inflation_usa-log_gold_inr_real_ret,0.42178864771679586
3,log_oil_inr_ret-log_gold_inr_ret,-0.10032909571326797
3,log_oil_inr_ret-log_cpi_india,0.36283175696633585
3,log_oil_inr_ret-log_cpi_usa,0.5033114783078426
3,log_oil_inr_ret-log_oil_usd_real_ret,0.214651257068226
3,log_oil_inr_ret-log_gold_usd_real_ret,0.03130335314192516
3,log_oil_inr_ret-log_usd_inr_real_ret,0.08482822224987449
3,log_oil_inr_ret-log_oil_inr_real_ret,0.16590568137635073
3,log_oil_inr_ret-log_gold_inr_real_ret,0.05645697730897704
3,log_gold_inr_ret-log_cpi_india,-0.25604891775680627
3,log_gold_inr_ret-log_cpi_usa,0.6260264590470296
3,log_gold_inr_ret-log_oil_usd_real_ret,-0.03363151137520942
3,log_gold_inr_ret-log_gold_usd_real_ret,0.16304255136745988
3,log_gold_inr_ret-log_usd_inr_real_ret,0.23892621377511067
3,log_gold_inr_ret-log_oil_inr_real_ret,0.10581520841623573
3,log_gold_inr_ret-log_gold_inr_real_ret,0.194334052220768
3,log_cpi_india-log_cpi_usa,0.5086728962982147
3,log_cpi_india-log_oil_usd_real_ret,-0.7639267633622994
3,log_cpi_india-log_gold_usd_real_ret,-0.879719613740475
3,log_cpi_india-log_usd_inr_real_ret,-0.8922908839501572
3,log_cpi_india-log_oil_inr_real_ret,-0.8343959069210516
3,log_cpi_india-log_gold_inr_real_ret,-0.8916300156902067
3,log_cpi_usa-log_oil_usd_real_ret,-0.41624045899395823
3,log_cpi_usa-log_gold_usd_real_ret,-0.39190149713758965
3,log_cpi_usa-log_usd_inr_real_ret,-0.30193386204044165
3,log_cpi_usa-log_oil_inr_real_ret,-0.3541524034715944
3,log_cpi_usa-log_gold_inr_real_ret,-0.3560780112157535
3,log_oil_usd_real_ret-log_gold_usd_real_ret,0.9670691830936234
3,log_oil_usd_real_ret-log_usd_inr_real_ret,0.9405323007555266
3,log_oil_usd_real_ret-log_oil_inr_real_ret,0.9852107052921257
3,log_oil_usd_real_ret-log_gold_inr_real_ret,0.959923536952524
3,log_gold_usd_real_ret-log_usd_inr_real_ret,0.9793105945442663
3,log_gold_usd_real_ret-log_oil_inr_real_ret,0.9861626690210099
3,log_gold_usd_real_ret-log_gold_inr_real_ret,0.9949301141355448
3,log_usd_inr_real_ret-log_oil_inr_real_ret,0.9846207450791936
3,log_usd_inr_real_ret-log_gold_inr_real_ret,0.9946217352232796
3,log_oil_inr_real_ret-log_gold_inr_real_ret,0.9909655478211111
4,log_oil_usd_ret-log_gold_usd_ret,-0.29943598696766127
4,log_oil_usd_ret-log_usd_inr_ret,-0.34580623980988556
4,log_oil_usd_ret-inflation_india,0.22434782438772363
4,log_oil_usd_ret-inflation_usa,0.48207461268604435
4,log_oil_usd_ret-log_oil_inr_ret,0.8845678421780465
4,log_oil_usd_ret-log_gold_inr_ret,-0.5484299799571133
4,log_oil_usd_ret-log_cpi_india,0.2998412596029386
4,log_oil_usd_ret-log_cpi_usa,0.08445941385435347
4,log_oil_usd_ret-log_oil_usd_real_ret,0.16297632817109484
4,log_oil_usd_ret-log_gold_usd_real_ret,-0.25068292189566455
4,log_oil_usd_ret-log_usd_inr_real_ret,-0.07886521243792793
4,log_oil_usd_ret-log_oil_inr_real_ret,0.04267503887674766
4,log_oil_usd_ret-log_gold_inr_real_ret,-0.15784607326800543
4,log_gold_usd_ret-log_usd_inr_ret,-0.2567273089191539
4,log_gold_usd_ret-inflation_india,0.10489619962059155
4,log_gold_usd_ret-inflation_usa,0.46165392999344984
4,log_gold_usd_ret-log_oil_inr_ret,-0.45406895362933164
4,log_gold_usd_ret-log_gold_inr_ret,0.46400536812396176
4,log_gold_usd_ret-log_cpi_india,-0.5520341597622854
4,log_gold_usd_ret-log_cpi_usa,-0.6995468618979378
4,log_gold_usd_ret-log_oil_usd_real_ret,-0.2848925073843816
4,log_gold_usd_ret-log_gold_usd_real_ret,-0.022065636884951403
4,log_gold_usd_ret-log_usd_inr_real_ret,0.057710625119435345
4,log_gold_usd_ret-log_oil_inr_real_ret,-0.11836689077897758
4,log_gold_usd_ret-log_gold_inr_real_ret,0.020551744454750717
4,log_usd_inr_ret-inflation_india,-0.8837119624658061
4,log_usd_inr_ret-inflation_usa,-0.3101048895124787
4,log_usd_inr_ret-log_oil_inr_ret,0.13160642357630065
4,log_usd_inr_ret-log_gold_inr_ret,0.7366304338595981
4,log_usd_inr_ret-log_cpi_india,-0.5548620821427088
4,log_usd_inr_ret-log_cpi_usa,0.8319228916790343
4,log_usd_inr_ret-log_oil_usd_real_ret,0.7683949495797147
4,log_usd_inr_ret-log_gold_usd_real_ret,0.8620734424482759
4,log_usd_inr_ret-log_usd_inr_real_ret,0.7437558172966839
4,log_usd_inr_ret-log_oil_inr_real_ret,0.7675059328180935
4,log_usd_inr_ret-log_gold_inr_real_ret,0.8026866532724206
4,inflation_india-inflation_usa,-0.12456437025637815
4,inflation_india-log_oil_inr_ret,-0.20095152550664677
4,inflation_india-log_gold_inr_ret,-0.7342742932265613
4,inflation_india-log_cpi_india,0.7669190510070865
4,inflation_india-log_cpi_usa,-0.7544070841759689
4,inflation_india-log_oil_usd_real_ret,-0.9226599253770802
4,inflation_india-log_gold_usd_real_ret,-0.996472914524604
4,inflation_india-log_usd_inr_real_ret,-0.9613304534119147
4,inflation_india-log_oil_inr_real_ret,-0.9594835485733352
4,inflation_india-log_gold_inr_real_ret,-0.9841402482169442
4,inflation_usa-log_oil_inr_ret,0.34916963504420195
4,inflation_usa-log_gold_inr_ret,0.025121540145554688
4,inflation_usa-log_cpi_india,-0.46016527169454624
4,inflation_usa-log_cpi_usa,-0.25832024648052093
4,inflation_usa-log_oil_usd_real_ret,0.2736353546867539
4,inflation_usa-log_gold_usd_real_ret,0.1697709242929711
4,inflation_usa-log_usd_inr_real_ret,0.3883594979363074
4,inflation_usa-log_oil_inr_real_ret,0.3392379168754637
4,inflation_usa-log_gold_inr_real_ret,0.2912244810356341
4,log_oil_inr_ret-log_gold_inr_ret,-0.22028914529018798
4,log_oil_inr_ret-log_cpi_india,0.048867007417606745
4,log_oil_inr_ret-log_cpi_usa,0.5071779804373018
4,log_oil_inr_ret-log_oil_usd_real_ret,0.5535930951950073
4,log_oil_inr_ret-log_gold_usd_real_ret,0.16157709322570002
4,log_oil_inr_ret-log_usd_inr_real_ret,0.2830458674794445
4,log_oil_inr_ret-log_oil_inr_real_ret,0.42468744957548127
4,log_oil_inr_ret-log_gold_inr_real_ret,0.22945987061478815
