caused,causing,lag,p_value,start_year,end_year
log_gold_inr_real_ret,log_gold_usd_real_ret,5,0.33189906233139244,1988,2007
log_gold_inr_real_ret,log_usd_inr_real_ret,5,0.33189906233139554,1988,2007
log_gold_inr_real_ret,log_oil_inr_real_ret,5,0.32097389100222495,1988,2007
log_oil_usd_ret,log_gold_usd_ret,5,0.978427345732151,1989,2008
log_oil_usd_ret,log_usd_inr_ret,5,0.14422804978528794,1989,2008
log_oil_usd_ret,inflation_india,5,0.4506706752430588,1989,2008
log_oil_usd_ret,inflation_usa,5,0.35507176718167066,1989,2008
log_oil_usd_ret,log_oil_inr_ret,5,0.14422804978528378,1989,2008
log_oil_usd_ret,log_gold_inr_ret,5,0.9217572106803577,1989,2008
log_oil_usd_ret,log_cpi_india,5,0.6170079033120041,1989,2008
log_oil_usd_ret,log_cpi_usa,5,0.2726359412932878,1989,2008
log_oil_usd_ret,log_oil_usd_real_ret,5,0.4506706752430587,1989,2008
log_oil_usd_ret,log_gold_usd_real_ret,5,0.2990586165870466,1989,2008
log_oil_usd_ret,log_usd_inr_real_ret,5,0.5127896111602397,1989,2008
log_oil_usd_ret,log_oil_inr_real_ret,5,0.48617199266840644,1989,2008
log_oil_usd_ret,log_gold_inr_real_ret,5,0.41932660388745635,1989,2008
log_gold_usd_ret,log_oil_usd_ret,5,0.761892058665498,1989,2008
log_gold_usd_ret,log_usd_inr_ret,5,0.3874136801474805,1989,2008
log_gold_usd_ret,inflation_india,5,0.7638647973274366,1989,2008
log_gold_usd_ret,inflation_usa,5,0.005936884319833075,1989,2008
log_gold_usd_ret,log_oil_inr_ret,5,0.8183946667269348,1989,2008
log_gold_usd_ret,log_gold_inr_ret,5,0.38741368014747557,1989,2008
log_gold_usd_ret,log_cpi_india,5,0.6351761101804677,1989,2008
log_gold_usd_ret,log_cpi_usa,5,0.440388821707212,1989,2008
log_gold_usd_ret,log_oil_usd_real_ret,5,0.7538628319097949,1989,2008
log_gold_usd_ret,log_gold_usd_real_ret,5,0.7638647973274365,1989,2008
log_gold_usd_ret,log_usd_inr_real_ret,5,0.7930908797791195,1989,2008
log_gold_usd_ret,log_oil_inr_real_ret,5,0.8039949464270842,1989,2008
log_gold_usd_ret,log_gold_inr_real_ret,5,0.8273660376669859,1989,2008
log_usd_inr_ret,log_oil_usd_ret,5,0.2296787162731005,1989,2008
log_usd_inr_ret,log_gold_usd_ret,5,0.02078107083925726,1989,2008
log_usd_inr_ret,inflation_india,5,0.8528004545222575,1989,2008
log_usd_inr_ret,inflation_usa,5,0.37730789748676635,1989,2008
log_usd_inr_ret,log_oil_inr_ret,5,0.22967871627310124,1989,2008
log_usd_inr_ret,log_gold_inr_ret,5,0.020781070839257593,1989,2008
log_usd_inr_ret,log_cpi_india,5,0.1476111814330599,1989,2008
log_usd_inr_ret,log_cpi_usa,5,0.4520596154590746,1989,2008
log_usd_inr_ret,log_oil_usd_real_ret,5,0.6683589194804164,1989,2008
log_usd_inr_ret,log_gold_usd_real_ret,5,0.6154670125808377,1989,2008
log_usd_inr_ret,log_usd_inr_real_ret,5,0.666163966150923,1989,2008
log_usd_inr_ret,log_oil_inr_real_ret,5,0.6833421531796405,1989,2008
log_usd_inr_ret,log_gold_inr_real_ret,5,0.678156555206128,1989,2008
inflation_india,log_oil_usd_ret,5,0.7861046017888677,1989,2008
inflation_india,log_gold_usd_ret,5,0.2124055415647568,1989,2008
inflation_india,log_usd_inr_ret,5,0.6660106557212054,1989,2008
inflation_india,inflation_usa,5,0.8359057541062657,1989,2008
inflation_india,log_oil_inr_ret,5,0.6506149679259076,1989,2008
inflation_india,log_gold_inr_ret,5,0.5742185722823083,1989,2008
inflation_india,log_cpi_india,5,0.8297605633114987,1989,2008
inflation_india,log_cpi_usa,5,0.5650386003890933,1989,2008
inflation_india,log_oil_usd_real_ret,5,0.7861046017888681,1989,2008
inflation_india,log_gold_usd_real_ret,5,0.21240554156476046,1989,2008
inflation_india,log_usd_inr_real_ret,5,0.6149162727051588,1989,2008
inflation_india,log_oil_inr_real_ret,5,0.775330426347906,1989,2008
inflation_india,log_gold_inr_real_ret,5,0.3618419398969168,1989,2008
inflation_usa,log_oil_usd_ret,5,0.16267556743449132,1989,2008
inflation_usa,log_gold_usd_ret,5,0.4490800293619042,1989,2008
inflation_usa,log_usd_inr_ret,5,0.3778618975248017,1989,2008
inflation_usa,inflation_india,5,0.06680494383191596,1989,2008
inflation_usa,log_oil_inr_ret,5,0.0035498096965004508,1989,2008
inflation_usa,log_gold_inr_ret,5,0.9282860409935932,1989,2008
inflation_usa,log_cpi_india,5,0.5074233193227453,1989,2008
inflation_usa,log_cpi_usa,5,0.8330561150765008,1989,2008
inflation_usa,log_oil_usd_real_ret,5,0.055148051889603686,1989,2008
inflation_usa,log_gold_usd_real_ret,5,0.06867247064146316,1989,2008
inflation_usa,log_usd_inr_real_ret,5,0.03851309089978255,1989,2008
inflation_usa,log_oil_inr_real_ret,5,0.041674167344841084,1989,2008
inflation_usa,log_gold_inr_real_ret,5,0.048681611446471845,1989,2008
log_oil_inr_ret,log_oil_usd_ret,5,0.14641082012057496,1989,2008
log_oil_inr_ret,log_gold_usd_ret,5,0.9329898110905962,1989,2008
log_oil_inr_ret,log_usd_inr_ret,5,0.14641082012058015,1989,2008
log_oil_inr_ret,inflation_india,5,0.712307044874873,1989,2008
log_oil_inr_ret,inflation_usa,5,0.009345429818464921,1989,2008
log_oil_inr_ret,log_gold_inr_ret,5,0.9698131585515176,1989,2008
log_oil_inr_ret,log_cpi_india,5,0.5699747996818393,1989,2008
log_oil_inr_ret,log_cpi_usa,5,0.04031647199368281,1989,2008
log_oil_inr_ret,log_oil_usd_real_ret,5,0.7361646444591166,1989,2008
log_oil_inr_ret,log_gold_usd_real_ret,5,0.6115325611627961,1989,2008
log_oil_inr_ret,log_usd_inr_real_ret,5,0.7462118640272787,1989,2008
log_oil_inr_ret,log_oil_inr_real_ret,5,0.7341438077008615,1989,2008
log_oil_inr_ret,log_gold_inr_real_ret,5,0.6910831001651636,1989,2008
log_gold_inr_ret,log_oil_usd_ret,5,0.5678414896257301,1989,2008
log_gold_inr_ret,log_gold_usd_ret,5,0.6007059578760963,1989,2008
log_gold_inr_ret,log_usd_inr_ret,5,0.6007059578760946,1989,2008
log_gold_inr_ret,inflation_india,5,0.8442765471835532,1989,2008
log_gold_inr_ret,inflation_usa,5,0.0043529845646642865,1989,2008
log_gold_inr_ret,log_oil_inr_ret,5,0.554309864374195,1989,2008
log_gold_inr_ret,log_cpi_india,5,0.8064681896044917,1989,2008
log_gold_inr_ret,log_cpi_usa,5,0.18679781796421333,1989,2008
log_gold_inr_ret,log_oil_usd_real_ret,5,0.8190348651375825,1989,2008
log_gold_inr_ret,log_gold_usd_real_ret,5,0.9455237613592402,1989,2008
log_gold_inr_ret,log_usd_inr_real_ret,5,0.5620328418966857,1989,2008
log_gold_inr_ret,log_oil_inr_real_ret,5,0.7853918094081703,1989,2008
log_gold_inr_ret,log_gold_inr_real_ret,5,0.8185630351265022,1989,2008
log_cpi_india,log_oil_usd_ret,5,0.9496395631370003,1989,2008
log_cpi_india,log_gold_usd_ret,5,0.2119788996547577,1989,2008
log_cpi_india,log_usd_inr_ret,5,0.210311539482487,1989,2008
log_cpi_india,inflation_india,5,0.9999999998951908,1989,2008
log_cpi_india,inflation_usa,5,0.9122529555890965,1989,2008
log_cpi_india,log_oil_inr_ret,5,0.8615849570704373,1989,2008
log_cpi_india,log_gold_inr_ret,5,0.294742615424891,1989,2008
log_cpi_india,log_cpi_usa,5,0.4036879217653171,1989,2008
log_cpi_india,log_oil_usd_real_ret,5,0.971956354183762,1989,2008
log_cpi_india,log_gold_usd_real_ret,5,0.2266842675765856,1989,2008
log_cpi_india,log_usd_inr_real_ret,5,0.7741023495336429,1989,2008
log_cpi_india,log_oil_inr_real_ret,5,0.9357902014022413,1989,2008
log_cpi_india,log_gold_inr_real_ret,5,0.6332378324207785,1989,2008
log_cpi_usa,log_oil_usd_ret,5,0.11114384523511535,1989,2008
log_cpi_usa,log_gold_usd_ret,5,0.36047236728243687,1989,2008
log_cpi_usa,log_usd_inr_ret,5,0.7707758242570381,1989,2008
log_cpi_usa,inflation_india,5,0.3855205531318514,1989,2008
log_cpi_usa,inflation_usa,5,0.991409154597896,1989,2008
log_cpi_usa,log_oil_inr_ret,5,0.09626674517534578,1989,2008
log_cpi_usa,log_gold_inr_ret,5,0.5870144948409447,1989,2008
log_cpi_usa,log_cpi_india,5,0.5945584293501219,1989,2008
log_cpi_usa,log_oil_usd_real_ret,5,0.6571597259388808,1989,2008
log_cpi_usa,log_gold_usd_real_ret,5,0.7745630796387206,1989,2008
log_cpi_usa,log_usd_inr_real_ret,5,0.623641175868463,1989,2008
log_cpi_usa,log_oil_inr_real_ret,5,0.676860900902414,1989,2008
log_cpi_usa,log_gold_inr_real_ret,5,0.7021566923622459,1989,2008
log_oil_usd_real_ret,log_oil_usd_ret,5,0.7218804999598987,1989,2008
log_oil_usd_real_ret,log_gold_usd_ret,5,0.5651798245830771,1989,2008
log_oil_usd_real_ret,log_usd_inr_ret,5,0.41434189271546396,1989,2008
log_oil_usd_real_ret,inflation_india,5,0.7218804999598991,1989,2008
log_oil_usd_real_ret,inflation_usa,5,0.5439707676445452,1989,2008
log_oil_usd_real_ret,log_oil_inr_ret,5,0.6850319592781305,1989,2008
log_oil_usd_real_ret,log_gold_inr_ret,5,0.5999350526953909,1989,2008
log_oil_usd_real_ret,log_cpi_india,5,0.863366645525194,1989,2008
log_oil_usd_real_ret,log_cpi_usa,5,0.24673588939789212,1989,2008
log_oil_usd_real_ret,log_gold_usd_real_ret,5,0.02252524246487291,1989,2008
log_oil_usd_real_ret,log_usd_inr_real_ret,5,0.199680241212946,1989,2008
log_oil_usd_real_ret,log_oil_inr_real_ret,5,0.19968024121294803,1989,2008
log_oil_usd_real_ret,log_gold_inr_real_ret,5,0.8946111175739951,1989,2008
log_gold_usd_real_ret,log_oil_usd_ret,5,0.9064186844963504,1989,2008
log_gold_usd_real_ret,log_gold_usd_ret,5,0.6920358543402428,1989,2008
log_gold_usd_real_ret,log_usd_inr_ret,5,0.3851892368761812,1989,2008
log_gold_usd_real_ret,inflation_india,5,0.6920358543402494,1989,2008
log_gold_usd_real_ret,inflation_usa,5,0.6683608905873164,1989,2008
log_gold_usd_real_ret,log_oil_inr_ret,5,0.9728781344947933,1989,2008
log_gold_usd_real_ret,log_gold_inr_ret,5,0.38819656067820135,1989,2008
log_gold_usd_real_ret,log_cpi_india,5,0.28300275640050465,1989,2008
log_gold_usd_real_ret,log_cpi_usa,5,0.2775799267076849,1989,2008
log_gold_usd_real_ret,log_oil_usd_real_ret,5,0.06626761323997812,1989,2008
log_gold_usd_real_ret,log_usd_inr_real_ret,5,0.6102987748874955,1989,2008
log_gold_usd_real_ret,log_oil_inr_real_ret,5,0.4010526562291551,1989,2008
log_gold_usd_real_ret,log_gold_inr_real_ret,5,0.610298774887494,1989,2008
log_usd_inr_real_ret,log_oil_usd_ret,5,0.7975320161890236,1989,2008
log_usd_inr_real_ret,log_gold_usd_ret,5,0.3767382242716168,1989,2008
log_usd_inr_real_ret,log_usd_inr_ret,5,0.8401167290367982,1989,2008
log_usd_inr_real_ret,inflation_india,5,0.41217736136488486,1989,2008
log_usd_inr_real_ret,inflation_usa,5,0.4685965053576205,1989,2008
log_usd_inr_real_ret,log_oil_inr_ret,5,0.6759500062916508,1989,2008
log_usd_inr_real_ret,log_gold_inr_ret,5,0.29226125504089073,1989,2008
log_usd_inr_real_ret,log_cpi_india,5,0.4198901288785777,1989,2008
log_usd_inr_real_ret,log_cpi_usa,5,0.18476624758651225,1989,2008
log_usd_inr_real_ret,log_oil_usd_real_ret,5,0.27663048500123166,1989,2008
log_usd_inr_real_ret,log_gold_usd_real_ret,5,0.36595533963525884,1989,2008
log_usd_inr_real_ret,log_oil_inr_real_ret,5,0.2766304850012305,1989,2008
log_usd_inr_real_ret,log_gold_inr_real_ret,5,0.36595533963526145,1989,2008
log_oil_inr_real_ret,log_oil_usd_ret,5,0.7754141046901832,1989,2008
log_oil_inr_real_ret,log_gold_usd_ret,5,0.5175754208327086,1989,2008
log_oil_inr_real_ret,log_usd_inr_ret,5,0.6169684512931058,1989,2008
log_oil_inr_real_ret,inflation_india,5,0.6619854714766692,1989,2008
log_oil_inr_real_ret,inflation_usa,5,0.5349025720019968,1989,2008
log_oil_inr_real_ret,log_oil_inr_ret,5,0.7354377361055837,1989,2008
log_oil_inr_real_ret,log_gold_inr_ret,5,0.3291421486733863,1989,2008
log_oil_inr_real_ret,log_cpi_india,5,0.684039256618953,1989,2008
log_oil_inr_real_ret,log_cpi_usa,5,0.2175107356717193,1989,2008
log_oil_inr_real_ret,log_oil_usd_real_ret,5,0.2433306583851072,1989,2008
log_oil_inr_real_ret,log_gold_usd_real_ret,5,0.2239420695552948,1989,2008
log_oil_inr_real_ret,log_usd_inr_real_ret,5,0.2433306583851043,1989,2008
log_oil_inr_real_ret,log_gold_inr_real_ret,5,0.34727908657969964,1989,2008
log_gold_inr_real_ret,log_oil_usd_ret,5,0.8257437298517799,1989,2008
log_gold_inr_real_ret,log_gold_usd_ret,5,0.568066973677602,1989,2008
log_gold_inr_real_ret,log_usd_inr_ret,5,0.7144686818326403,1989,2008
log_gold_inr_real_ret,inflation_india,5,0.39289763945031536,1989,2008
log_gold_inr_real_ret,inflation_usa,5,0.5837023978679122,1989,2008
log_gold_inr_real_ret,log_oil_inr_ret,5,0.8214383771646054,1989,2008
log_gold_inr_real_ret,log_gold_inr_ret,5,0.4267261574305409,1989,2008
log_gold_inr_real_ret,log_cpi_india,5,0.29918834821305984,1989,2008
log_gold_inr_real_ret,log_cpi_usa,5,0.19988897994028212,1989,2008
log_gold_inr_real_ret,log_oil_usd_real_ret,5,0.9511481907878355,1989,2008
log_gold_inr_real_ret,log_gold_usd_real_ret,5,0.4335797768297898,1989,2008
log_gold_inr_real_ret,log_usd_inr_real_ret,5,0.4335797768297933,1989,2008
log_gold_inr_real_ret,log_oil_inr_real_ret,5,0.4006119166054817,1989,2008
