Time,Pair,Correlation
8,oil_usd_ret-oil_inr_ret,0.9756450987735171
8,oil_usd_ret-gold_inr_ret,0.1414812128766095
8,gold_usd_ret-usd_inr_ret,-0.18931595530540432
8,gold_usd_ret-oil_inr_ret,0.145126547994856
8,gold_usd_ret-gold_inr_ret,0.8940853319492305
8,usd_inr_ret-oil_inr_ret,0.10176245471654478
8,usd_inr_ret-gold_inr_ret,0.2423339293347594
8,oil_inr_ret-gold_inr_ret,0.20359341484775856
9,oil_usd_ret-gold_usd_ret,0.17238154820575127
9,oil_usd_ret-usd_inr_ret,-0.07748739960495059
9,oil_usd_ret-oil_inr_ret,0.9759978286819749
9,oil_usd_ret-gold_inr_ret,0.14221987950302406
9,gold_usd_ret-usd_inr_ret,-0.18768838876076244
9,gold_usd_ret-oil_inr_ret,0.14007530859380485
9,gold_usd_ret-gold_inr_ret,0.8913612328529485
9,usd_inr_ret-oil_inr_ret,0.12139061624102628
9,usd_inr_ret-gold_inr_ret,0.24947441551240282
9,oil_inr_ret-gold_inr_ret,0.20457811619610666
10,oil_usd_ret-gold_usd_ret,0.18110364899945053
10,oil_usd_ret-usd_inr_ret,-0.034500270003972724
10,oil_usd_ret-oil_inr_ret,0.977241508869262
10,oil_usd_ret-gold_inr_ret,0.1596511149601542
10,gold_usd_ret-usd_inr_ret,-0.1720229727933971
10,gold_usd_ret-oil_inr_ret,0.1497858506674829
10,gold_usd_ret-gold_inr_ret,0.8896487906588466
10,usd_inr_ret-oil_inr_ret,0.15662037755343308
10,usd_inr_ret-gold_inr_ret,0.2671757547776279
10,oil_inr_ret-gold_inr_ret,0.22092819218406118
11,oil_usd_ret-gold_usd_ret,0.1790749642998924
11,oil_usd_ret-usd_inr_ret,-0.04835340986342072
11,oil_usd_ret-oil_inr_ret,0.9769025004253699
11,oil_usd_ret-gold_inr_ret,0.1529355488766402
11,gold_usd_ret-usd_inr_ret,-0.17494084722319964
11,gold_usd_ret-oil_inr_ret,0.14728648634682462
11,gold_usd_ret-gold_inr_ret,0.8873559944290835
11,usd_inr_ret-oil_inr_ret,0.14407016221463015
11,usd_inr_ret-gold_inr_ret,0.2683543156118626
11,oil_inr_ret-gold_inr_ret,0.21548573495405482
12,oil_usd_ret-gold_usd_ret,0.17676488627010992
12,oil_usd_ret-usd_inr_ret,-0.11041492066685883
12,oil_usd_ret-oil_inr_ret,0.9737891993406103
12,oil_usd_ret-gold_inr_ret,0.12381079633256027
12,gold_usd_ret-usd_inr_ret,-0.16564087301081754
12,gold_usd_ret-oil_inr_ret,0.14502373867086038
12,gold_usd_ret-gold_inr_ret,0.8740743865981504
12,usd_inr_ret-oil_inr_ret,0.09763484256944971
12,usd_inr_ret-gold_inr_ret,0.3039559150546266
12,oil_inr_ret-gold_inr_ret,0.19916955788865492
13,oil_usd_ret-gold_usd_ret,0.19173495344462177
13,oil_usd_ret-usd_inr_ret,-0.128852437247968
13,oil_usd_ret-oil_inr_ret,0.9734934303731565
13,oil_usd_ret-gold_inr_ret,0.12956600471928273
13,gold_usd_ret-usd_inr_ret,-0.1951740649607788
13,gold_usd_ret-oil_inr_ret,0.15449505407459652
13,gold_usd_ret-gold_inr_ret,0.8709670089865048
13,usd_inr_ret-oil_inr_ret,0.08069736711086224
13,usd_inr_ret-gold_inr_ret,0.281793505993856
13,oil_inr_ret-gold_inr_ret,0.20159514837984052
14,oil_usd_ret-gold_usd_ret,0.1889160040998413
14,oil_usd_ret-usd_inr_ret,-0.13032319226225442
14,oil_usd_ret-oil_inr_ret,0.9734475037940206
14,oil_usd_ret-gold_inr_ret,0.1267906495089723
14,gold_usd_ret-usd_inr_ret,-0.20055286609742717
14,gold_usd_ret-oil_inr_ret,0.15074351293272
14,gold_usd_ret-gold_inr_ret,0.871139946567459
14,usd_inr_ret-oil_inr_ret,0.07937358272005678
14,usd_inr_ret-gold_inr_ret,0.27625268595248204
14,oil_inr_ret-gold_inr_ret,0.1979138484846075
15,oil_usd_ret-gold_usd_ret,0.2538580244089407
15,oil_usd_ret-usd_inr_ret,-0.1772832302586761
15,oil_usd_ret-oil_inr_ret,0.975161387325944
15,oil_usd_ret-gold_inr_ret,0.17063020177980512
15,gold_usd_ret-usd_inr_ret,-0.2339565514149102
15,gold_usd_ret-oil_inr_ret,0.21085469308373875
15,gold_usd_ret-gold_inr_ret,0.8730550975453041
15,usd_inr_ret-oil_inr_ret,0.025381299993930535
15,usd_inr_ret-gold_inr_ret,0.24050495063028435
15,oil_inr_ret-gold_inr_ret,0.23271900151116112
16,oil_usd_ret-gold_usd_ret,0.25395125584170697
16,oil_usd_ret-usd_inr_ret,-0.18620552649268868
16,oil_usd_ret-oil_inr_ret,0.9752709795598761
16,oil_usd_ret-gold_inr_ret,0.1674075345352912
16,gold_usd_ret-usd_inr_ret,-0.241716109842998
16,gold_usd_ret-oil_inr_ret,0.2111218206091081
16,gold_usd_ret-gold_inr_ret,0.871668400169118
16,usd_inr_ret-oil_inr_ret,0.015054597267600174
16,usd_inr_ret-gold_inr_ret,0.23557751580240077
16,oil_inr_ret-gold_inr_ret,0.22969848181971353
17,oil_usd_ret-gold_usd_ret,0.2559130721478673
17,oil_usd_ret-usd_inr_ret,-0.16588759040507683
17,oil_usd_ret-oil_inr_ret,0.9749020612650076
17,oil_usd_ret-gold_inr_ret,0.17652835355439622
17,gold_usd_ret-usd_inr_ret,-0.2085514403896432
17,gold_usd_ret-oil_inr_ret,0.21872028917975475
17,gold_usd_ret-gold_inr_ret,0.8737859394089554
17,usd_inr_ret-oil_inr_ret,0.03763157270280301
17,usd_inr_ret-gold_inr_ret,0.2650469531234971
17,oil_inr_ret-gold_inr_ret,0.24441342702928062
18,oil_usd_ret-gold_usd_ret,0.21914007650721953
18,oil_usd_ret-usd_inr_ret,-0.14688964434153137
18,oil_usd_ret-oil_inr_ret,0.9777143458244049
18,oil_usd_ret-gold_inr_ret,0.14546225826785056
18,gold_usd_ret-usd_inr_ret,-0.20778320881028536
18,gold_usd_ret-oil_inr_ret,0.18628343319859056
18,gold_usd_ret-gold_inr_ret,0.8734735074177971
18,usd_inr_ret-oil_inr_ret,0.043518750498051026
18,usd_inr_ret-gold_inr_ret,0.26610088364415097
18,oil_inr_ret-gold_inr_ret,0.2112337712268718
19,oil_usd_ret-gold_usd_ret,0.1722004496383978
19,oil_usd_ret-usd_inr_ret,-0.13933537314848427
19,oil_usd_ret-oil_inr_ret,0.9779121630172188
19,oil_usd_ret-gold_inr_ret,0.10505045043560221
19,gold_usd_ret-usd_inr_ret,-0.208980786926033
19,gold_usd_ret-oil_inr_ret,0.1385934894284369
19,gold_usd_ret-gold_inr_ret,0.8790607383007732
19,usd_inr_ret-oil_inr_ret,0.050348001838006494
19,usd_inr_ret-gold_inr_ret,0.25429282289627514
19,oil_inr_ret-gold_inr_ret,0.1675187188459902
20,oil_usd_ret-gold_usd_ret,0.17444277644042103
20,oil_usd_ret-usd_inr_ret,-0.14221674519891675
20,oil_usd_ret-oil_inr_ret,0.9776035005360221
20,oil_usd_ret-gold_inr_ret,0.10906983916579131
20,gold_usd_ret-usd_inr_ret,-0.22495688402993547
20,gold_usd_ret-oil_inr_ret,0.13966052859531417
20,gold_usd_ret-gold_inr_ret,0.8834821457943429
20,usd_inr_ret-oil_inr_ret,0.04855506014755974
20,usd_inr_ret-gold_inr_ret,0.22984669049132264
20,oil_inr_ret-gold_inr_ret,0.1692956187743264
21,oil_usd_ret-gold_usd_ret,0.17152965059525774
21,oil_usd_ret-usd_inr_ret,-0.09580598201646462
21,oil_usd_ret-oil_inr_ret,0.978384000381475
21,oil_usd_ret-gold_inr_ret,0.12037334444893345
21,gold_usd_ret-usd_inr_ret,-0.21615395910704843
21,gold_usd_ret-oil_inr_ret,0.13724272815079733
21,gold_usd_ret-gold_inr_ret,0.8811723470016387
21,usd_inr_ret-oil_inr_ret,0.09193868938181063
21,usd_inr_ret-gold_inr_ret,0.24261913339978267
21,oil_inr_ret-gold_inr_ret,0.18044764203370184
22,oil_usd_ret-gold_usd_ret,0.15306897057559146
22,oil_usd_ret-usd_inr_ret,-0.07072763328757933
22,oil_usd_ret-oil_inr_ret,0.9784173216850446
22,oil_usd_ret-gold_inr_ret,0.11153007130054438
22,gold_usd_ret-usd_inr_ret,-0.22789010990233685
22,gold_usd_ret-oil_inr_ret,0.11738772878759321
22,gold_usd_ret-gold_inr_ret,0.8786415421510753
22,usd_inr_ret-oil_inr_ret,0.11603903639917698
22,usd_inr_ret-gold_inr_ret,0.23581918891503903
22,oil_inr_ret-gold_inr_ret,0.17105771974035222
23,oil_usd_ret-gold_usd_ret,0.18646582025633102
23,oil_usd_ret-usd_inr_ret,-0.12141560452821366
23,oil_usd_ret-oil_inr_ret,0.9776110121952848
23,oil_usd_ret-gold_inr_ret,0.12627685889981607
23,gold_usd_ret-usd_inr_ret,-0.26998274640773
23,gold_usd_ret-oil_inr_ret,0.1432348962079123
23,gold_usd_ret-gold_inr_ret,0.8749010007345417
23,usd_inr_ret-oil_inr_ret,0.06987251414864044
23,usd_inr_ret-gold_inr_ret,0.20182808644740982
23,oil_inr_ret-gold_inr_ret,0.18198731694098647
24,oil_usd_ret-gold_usd_ret,0.1893802827339861
24,oil_usd_ret-usd_inr_ret,-0.13983234277457826
24,oil_usd_ret-oil_inr_ret,0.9773808563718189
24,oil_usd_ret-gold_inr_ret,0.12051451825798787
24,gold_usd_ret-usd_inr_ret,-0.2717505270131409
24,gold_usd_ret-oil_inr_ret,0.14602940501166403
24,gold_usd_ret-gold_inr_ret,0.8711073276032429
24,usd_inr_ret-oil_inr_ret,0.05185606092987228
24,usd_inr_ret-gold_inr_ret,0.2077805646331025
24,oil_inr_ret-gold_inr_ret,0.17786266355508798
25,oil_usd_ret-gold_usd_ret,0.1831565404862407
25,oil_usd_ret-usd_inr_ret,-0.13902148849208654
25,oil_usd_ret-oil_inr_ret,0.9770617813616148
25,oil_usd_ret-gold_inr_ret,0.11576213147497925
25,gold_usd_ret-usd_inr_ret,-0.2666666567027361
25,gold_usd_ret-oil_inr_ret,0.13941659480881366
25,gold_usd_ret-gold_inr_ret,0.8714144083664572
25,usd_inr_ret-oil_inr_ret,0.053997450312265216
25,usd_inr_ret-gold_inr_ret,0.21195517701867772
25,oil_inr_ret-gold_inr_ret,0.17331357319801327
26,oil_usd_ret-gold_usd_ret,0.2008612388997574
26,oil_usd_ret-usd_inr_ret,-0.15260390182561914
26,oil_usd_ret-oil_inr_ret,0.9770006602939902
26,oil_usd_ret-gold_inr_ret,0.12985298130861442
26,gold_usd_ret-usd_inr_ret,-0.27514061375941323
26,gold_usd_ret-oil_inr_ret,0.15552545150941946
26,gold_usd_ret-gold_inr_ret,0.8731806496535
26,usd_inr_ret-oil_inr_ret,0.04081212414046807
26,usd_inr_ret-gold_inr_ret,0.2000139939711227
26,oil_inr_ret-gold_inr_ret,0.18526812428794584
27,oil_usd_ret-gold_usd_ret,0.18595767537822058
27,oil_usd_ret-usd_inr_ret,-0.1410223515965929
27,oil_usd_ret-oil_inr_ret,0.9770344856682922
27,oil_usd_ret-gold_inr_ret,0.11908703251284498
27,gold_usd_ret-usd_inr_ret,-0.2728499925710973
27,gold_usd_ret-oil_inr_ret,0.1406684459773745
27,gold_usd_ret-gold_inr_ret,0.8729326687993973
27,usd_inr_ret-oil_inr_ret,0.0524405014262195
27,usd_inr_ret-gold_inr_ret,0.202531057194011
27,oil_inr_ret-gold_inr_ret,0.17459564540373845
28,oil_usd_ret-gold_usd_ret,0.18923291092177774
28,oil_usd_ret-usd_inr_ret,-0.1352036173368783
28,oil_usd_ret-oil_inr_ret,0.977167549607508
28,oil_usd_ret-gold_inr_ret,0.12322259618739972
28,gold_usd_ret-usd_inr_ret,-0.26373801092971744
28,gold_usd_ret-oil_inr_ret,0.14508235493662028
28,gold_usd_ret-gold_inr_ret,0.8730003417200234
28,usd_inr_ret-oil_inr_ret,0.05755956550160879
28,usd_inr_ret-gold_inr_ret,0.21116098734603847
28,oil_inr_ret-gold_inr_ret,0.17951384427722028
29,oil_usd_ret-gold_usd_ret,0.15541791366607435
29,oil_usd_ret-usd_inr_ret,-0.1371524122996446
29,oil_usd_ret-oil_inr_ret,0.9769236231280659
29,oil_usd_ret-gold_inr_ret,0.09610451750384504
29,gold_usd_ret-usd_inr_ret,-0.21172746406190615
29,gold_usd_ret-oil_inr_ret,0.11742845549913034
29,gold_usd_ret-gold_inr_ret,0.8922670931616199
29,usd_inr_ret-oil_inr_ret,0.0565630670883121
29,usd_inr_ret-gold_inr_ret,0.22388375356492948
29,oil_inr_ret-gold_inr_ret,0.15102023323833366
30,oil_usd_ret-gold_usd_ret,0.17237760012574863
30,oil_usd_ret-usd_inr_ret,-0.1388503181135479
30,oil_usd_ret-oil_inr_ret,0.976990695135321
30,oil_usd_ret-gold_inr_ret,0.111908634047752
30,gold_usd_ret-usd_inr_ret,-0.2111582308899967
30,gold_usd_ret-oil_inr_ret,0.13372279843107387
30,gold_usd_ret-gold_inr_ret,0.8926948504082549
30,usd_inr_ret-oil_inr_ret,0.05451772197073528
30,usd_inr_ret-gold_inr_ret,0.22355531900222625
30,oil_inr_ret-gold_inr_ret,0.16582291182185505
31,oil_usd_ret-gold_usd_ret,0.16724264125718102
31,oil_usd_ret-usd_inr_ret,-0.13735979311527224
31,oil_usd_ret-oil_inr_ret,0.9772159449138172
31,oil_usd_ret-gold_inr_ret,0.105550368528619
31,gold_usd_ret-usd_inr_ret,-0.2096546253236193
31,gold_usd_ret-oil_inr_ret,0.1293657330501493
31,gold_usd_ret-gold_inr_ret,0.8907909278330525
31,usd_inr_ret-oil_inr_ret,0.0550815597365448
31,usd_inr_ret-gold_inr_ret,0.2287770348163537
31,oil_inr_ret-gold_inr_ret,0.16057235733530464
32,oil_usd_ret-gold_usd_ret,0.1511850626745058
32,oil_usd_ret-usd_inr_ret,-0.13401353899781593
32,oil_usd_ret-oil_inr_ret,0.9776226493689627
32,oil_usd_ret-gold_inr_ret,0.09284362134987016
32,gold_usd_ret-usd_inr_ret,-0.20825157988335263
32,gold_usd_ret-oil_inr_ret,0.1134264892922087
32,gold_usd_ret-gold_inr_ret,0.8893494884279182
32,usd_inr_ret-oil_inr_ret,0.05675321330669125
32,usd_inr_ret-gold_inr_ret,0.23299028009686998
32,oil_inr_ret-gold_inr_ret,0.1477647470494734
33,oil_usd_ret-gold_usd_ret,0.1954497796271353
33,oil_usd_ret-usd_inr_ret,-0.14743503168509223
33,oil_usd_ret-oil_inr_ret,0.9779130646739005
33,oil_usd_ret-gold_inr_ret,0.13850632162522955
33,gold_usd_ret-usd_inr_ret,-0.22520550954889398
33,gold_usd_ret-oil_inr_ret,0.1581424255968081
33,gold_usd_ret-gold_inr_ret,0.8988274933787204
33,usd_inr_ret-oil_inr_ret,0.04187459652485165
33,usd_inr_ret-gold_inr_ret,0.19621611341645814
33,oil_inr_ret-gold_inr_ret,0.18926172023433718
34,oil_usd_ret-gold_usd_ret,0.23300007338681988
34,oil_usd_ret-usd_inr_ret,-0.17250485078841046
34,oil_usd_ret-oil_inr_ret,0.9786022217554621
34,oil_usd_ret-gold_inr_ret,0.1749091604552806
34,gold_usd_ret-usd_inr_ret,-0.24729474219050332
34,gold_usd_ret-oil_inr_ret,0.1962461705301831
34,gold_usd_ret-gold_inr_ret,0.9015842982371727
34,usd_inr_ret-oil_inr_ret,0.012900436105823488
34,usd_inr_ret-gold_inr_ret,0.16654799685764282
34,oil_inr_ret-gold_inr_ret,0.2236419667989735
35,oil_usd_ret-gold_usd_ret,0.2286803192857286
35,oil_usd_ret-usd_inr_ret,-0.1692110834188063
35,oil_usd_ret-oil_inr_ret,0.9782489186241212
35,oil_usd_ret-gold_inr_ret,0.17075317160823164
35,gold_usd_ret-usd_inr_ret,-0.24200807572849214
35,gold_usd_ret-oil_inr_ret,0.19256093043559153
35,gold_usd_ret-gold_inr_ret,0.8997377620242653
35,usd_inr_ret-oil_inr_ret,0.017873884529993493
35,usd_inr_ret-gold_inr_ret,0.1758455997208053
35,oil_inr_ret-gold_inr_ret,0.22161429211922845
36,oil_usd_ret-gold_usd_ret,0.26110206873387515
36,oil_usd_ret-usd_inr_ret,-0.17546885898406098
36,oil_usd_ret-oil_inr_ret,0.9788891046377498
36,oil_usd_ret-gold_inr_ret,0.20690404771520474
36,gold_usd_ret-usd_inr_ret,-0.2452776385514959
36,gold_usd_ret-oil_inr_ret,0.22543981580095576
36,gold_usd_ret-gold_inr_ret,0.9029065607135339
36,usd_inr_ret-oil_inr_ret,0.008898295449500796
36,usd_inr_ret-gold_inr_ret,0.1650109440456416
36,oil_inr_ret-gold_inr_ret,0.255397730525725
37,oil_usd_ret-gold_usd_ret,0.2704002115955365
37,oil_usd_ret-usd_inr_ret,-0.1773001489013651
37,oil_usd_ret-oil_inr_ret,0.9796661488956634
37,oil_usd_ret-gold_inr_ret,0.2139411197760856
37,gold_usd_ret-usd_inr_ret,-0.2440860590183324
37,gold_usd_ret-oil_inr_ret,0.2356044743012312
37,gold_usd_ret-gold_inr_ret,0.9013830933989413
37,usd_inr_ret-oil_inr_ret,0.003726921098894763
37,usd_inr_ret-gold_inr_ret,0.1697981062813739
37,oil_inr_ret-gold_inr_ret,0.2623810001479181
38,oil_usd_ret-gold_usd_ret,0.4120021792250679
38,oil_usd_ret-usd_inr_ret,-0.19891195911534362
38,oil_usd_ret-oil_inr_ret,0.9867016540558793
38,oil_usd_ret-gold_inr_ret,0.3619906704685351
38,gold_usd_ret-usd_inr_ret,-0.25894521089220784
38,gold_usd_ret-oil_inr_ret,0.3880654470306147
38,gold_usd_ret-gold_inr_ret,0.9116395616937089
38,usd_inr_ret-oil_inr_ret,-0.053996922001761455
38,usd_inr_ret-gold_inr_ret,0.13217460058479052
38,oil_inr_ret-gold_inr_ret,0.40150869593430344
39,oil_usd_ret-gold_usd_ret,0.38619970191980807
39,oil_usd_ret-usd_inr_ret,-0.12586461583438463
39,oil_usd_ret-oil_inr_ret,0.9860866424782256
39,oil_usd_ret-gold_inr_ret,0.3466160737211183
39,gold_usd_ret-usd_inr_ret,-0.25587817623137876
39,gold_usd_ret-oil_inr_ret,0.35985564098592987
39,gold_usd_ret-gold_inr_ret,0.9043948092498141
39,usd_inr_ret-oil_inr_ret,0.015495310651672858
39,usd_inr_ret-gold_inr_ret,0.14407699327069803
39,oil_inr_ret-gold_inr_ret,0.38756469447905034
40,oil_usd_ret-gold_usd_ret,0.3674462999426962
40,oil_usd_ret-usd_inr_ret,-0.12336311856345324
40,oil_usd_ret-oil_inr_ret,0.985437508473567
40,oil_usd_ret-gold_inr_ret,0.32734784998093747
40,gold_usd_ret-usd_inr_ret,-0.2598416099317817
40,gold_usd_ret-oil_inr_ret,0.340225503641677
40,gold_usd_ret-gold_inr_ret,0.9025504118856112
40,usd_inr_ret-oil_inr_ret,0.021659660698501598
40,usd_inr_ret-gold_inr_ret,0.14421890560004555
40,oil_inr_ret-gold_inr_ret,0.36968444981464943
41,oil_usd_ret-gold_usd_ret,0.3475407094434034
41,oil_usd_ret-usd_inr_ret,-0.12024659607238186
41,oil_usd_ret-oil_inr_ret,0.9853667252059893
41,oil_usd_ret-gold_inr_ret,0.30922962756059685
41,gold_usd_ret-usd_inr_ret,-0.25494307320118914
41,gold_usd_ret-oil_inr_ret,0.32053128251906404
41,gold_usd_ret-gold_inr_ret,0.9000270649286881
41,usd_inr_ret-oil_inr_ret,0.025831924085491686
41,usd_inr_ret-gold_inr_ret,0.15507497682384438
41,oil_inr_ret-gold_inr_ret,0.3528022948496645
42,oil_usd_ret-gold_usd_ret,0.34244644772572713
42,oil_usd_ret-usd_inr_ret,-0.11589518206647705
42,oil_usd_ret-oil_inr_ret,0.9857676395567864
42,oil_usd_ret-gold_inr_ret,0.30839441436968845
42,gold_usd_ret-usd_inr_ret,-0.24921711721292739
42,gold_usd_ret-oil_inr_ret,0.31598867948207915
42,gold_usd_ret-gold_inr_ret,0.8983051429580189
42,usd_inr_ret-oil_inr_ret,0.028890850253025527
42,usd_inr_ret-gold_inr_ret,0.16490432727583018
42,oil_inr_ret-gold_inr_ret,0.3521191585670485
43,oil_usd_ret-gold_usd_ret,0.3053560123145495
43,oil_usd_ret-usd_inr_ret,-0.14192599743941559
43,oil_usd_ret-oil_inr_ret,0.9857582886552168
43,oil_usd_ret-gold_inr_ret,0.25997060864298155
43,gold_usd_ret-usd_inr_ret,-0.23210791336255046
43,gold_usd_ret-oil_inr_ret,0.2799398203148621
43,gold_usd_ret-gold_inr_ret,0.8961677966161891
43,usd_inr_ret-oil_inr_ret,0.002933825165723072
43,usd_inr_ret-gold_inr_ret,0.18735413825307431
43,oil_inr_ret-gold_inr_ret,0.30540414961694395
44,oil_usd_ret-gold_usd_ret,0.33529451867847754
44,oil_usd_ret-usd_inr_ret,-0.19835987831805987
44,oil_usd_ret-oil_inr_ret,0.9855540224084437
44,oil_usd_ret-gold_inr_ret,0.274272658885536
44,gold_usd_ret-usd_inr_ret,-0.3078322660003058
44,gold_usd_ret-oil_inr_ret,0.3075200007825782
44,gold_usd_ret-gold_inr_ret,0.8922502142009792
44,usd_inr_ret-oil_inr_ret,-0.05656690713709258
44,usd_inr_ret-gold_inr_ret,0.12084269503352324
44,oil_inr_ret-gold_inr_ret,0.31821975697404836
45,oil_usd_ret-gold_usd_ret,0.3237594355248344
45,oil_usd_ret-usd_inr_ret,-0.19653476114504076
45,oil_usd_ret-oil_inr_ret,0.9848107802723742
45,oil_usd_ret-gold_inr_ret,0.25914904926896143
45,gold_usd_ret-usd_inr_ret,-0.29857248892906474
45,gold_usd_ret-oil_inr_ret,0.29531992945099306
45,gold_usd_ret-gold_inr_ret,0.8873194891287941
45,usd_inr_ret-oil_inr_ret,-0.05057995308158497
45,usd_inr_ret-gold_inr_ret,0.1417623704040783
45,oil_inr_ret-gold_inr_ret,0.30582569258327147
46,oil_usd_ret-gold_usd_ret,0.31104655070803944
46,oil_usd_ret-usd_inr_ret,-0.18400701734025968
46,oil_usd_ret-oil_inr_ret,0.9820717528523905
46,oil_usd_ret-gold_inr_ret,0.2463035365353888
46,gold_usd_ret-usd_inr_ret,-0.30292898147856034
46,gold_usd_ret-oil_inr_ret,0.2759484581880853
46,gold_usd_ret-gold_inr_ret,0.8741449188371395
46,usd_inr_ret-oil_inr_ret,-0.02123881578680561
46,usd_inr_ret-gold_inr_ret,0.16632625703597517
46,oil_inr_ret-gold_inr_ret,0.2985590193664341
47,oil_usd_ret-gold_usd_ret,0.3000956275196569
47,oil_usd_ret-usd_inr_ret,-0.17940051037738552
47,oil_usd_ret-oil_inr_ret,0.9799165313084292
47,oil_usd_ret-gold_inr_ret,0.23202146016875355
47,gold_usd_ret-usd_inr_ret,-0.296496094023224
47,gold_usd_ret-oil_inr_ret,0.26246493218956096
47,gold_usd_ret-gold_inr_ret,0.8638776420132417
47,usd_inr_ret-oil_inr_ret,-0.005084025888571686
47,usd_inr_ret-gold_inr_ret,0.19322749342582143
